Source,Target
2157,ID75451974
2202,ID38516754
2260,ID52777297
2281,ID46557256
2341,ID43248075
2479,ID67574786
2621,ID98066223
3172,ID75451974
3246,ID98066223
3540,ID81178896
3739,ID98066223
3818,ID81178896
3869,ID53714569
4164,ID98066223
4254,ID75451974
4344,ID98066223
4419,ID75451974
4592,ID98066223
4867,ID11386188
4868,ID73522592
4913,ID32493641
4977,ID62473443
5025,ID75451974
5102,ID81178896
5461,ID63548279
6013,ID73522592
6241,ID99730234
6286,ID73522592
6501,ID73522592
6506,ID73002757
6906,ID68928451
7196,ID68928451
7457,ID73522592
8745,ID73522592
8801,ID35776622
9649,ID93544363
9810,ID73522592
10227,ID73522592
10271,ID63548279
10564,ID93544363
11381,ID07699076
11559,ID81178896
11588,ID93544363
12161,ID82491705
12478,ID93544363
13313,ID73522592
13527,ID81178896
13630,ID41310762
13890,ID73522592
14186,ID73522592
14645,ID93544363
15835,ID73522592
15869,ID87676245
16471,ID73522592
16867,ID08950314
17326,ID88197177
17784,ID22601337
17999,ID73522592
142,ID42482331
142,ID40642559
877,ID20568727
877,ID98339956
1494,ID25320446
1494,ID73697053
1703,ID48918281
1703,ID07717713
2136,ID96173168
2136,ID04654231
2170,ID20583529
2170,ID92592598
2813,ID75451974
2813,ID65825849
2961,ID53279747
2961,ID29691846
3620,ID75451974
3620,ID65825849
4129,ID01755963
4129,ID98304927
4240,ID03087650
4240,ID00819200
4553,ID32347586
4553,ID45384180
5244,ID01755963
5244,ID01848138
5734,ID62473443
5734,ID51784486
7233,ID57978417
7233,ID95213217
8384,ID61657199
8384,ID96083100
8438,ID27267451
8438,ID59792700
8523,ID48422470
8523,ID34221025
8576,ID20984169
8576,ID95481834
8872,ID83067120
8872,ID07607193
9756,ID20583529
9756,ID23978212
10160,ID20583529
10160,ID66401993
10420,ID59307461
10420,ID62861183
10772,ID20583529
10772,ID04207072
10784,ID74958156
10784,ID22979261
11226,ID01755963
11226,ID11978445
12251,ID31950682
12251,ID22383998
13154,ID20583529
13154,ID93911545
13268,ID49305920
13268,ID87939768
13320,ID68928451
13320,ID23155542
15901,ID22768508
15901,ID17949548
16697,ID31676821
16697,ID93286414
16713,ID29922475
16713,ID83989625
16928,ID18213619
16928,ID26550758
17211,ID20583529
17211,ID96066142
17743,ID22768508
17743,ID87896105
18427,ID42573912
18427,ID23155542
19056,ID92025304
19056,ID28855895
19262,ID68928451
19262,ID67618132
308,ID20984169
308,ID87775049
308,ID30637803
490,ID74877009
490,ID14741935
490,ID35151217
1555,ID24204775
1555,ID05091519
1555,ID47188985
3363,ID05986036
3363,ID64870362
3363,ID01654675
4203,ID16274224
4203,ID99730234
4203,ID72818726
4569,ID03087650
4569,ID15026417
4569,ID64808892
4742,ID59307461
4742,ID50585738
4742,ID82317902
5002,ID83067120
5002,ID82496746
5002,ID82255097
5398,ID25320446
5398,ID41762190
5398,ID80623082
6709,ID93544363
6709,ID24691453
6709,ID06451622
7621,ID48422470
7621,ID99586916
7621,ID34221025
8053,ID35776622
8053,ID68008093
8053,ID77261654
13316,ID73522592
13316,ID66888177
13316,ID71271210
13390,ID68928451
13390,ID06978956
13390,ID58868345
13437,ID75349635
13437,ID15005428
13437,ID24649257
15131,ID45907793
15131,ID31142568
15131,ID19821905
15376,ID57978417
15376,ID81433100
15376,ID48748849
18891,ID31676821
18891,ID45350698
18891,ID06909194
18989,ID42573912
18989,ID22647793
18989,ID49272212
287,ID42482331
287,ID94106832
287,ID88875215
287,ID21308792
504,ID03137770
504,ID70331294
504,ID18840469
504,ID04915556
2269,ID07225888
2269,ID01059570
2269,ID41996693
2269,ID36896350
5286,ID24204775
5286,ID20562374
5286,ID15778702
5286,ID01439599
6382,ID31950682
6382,ID81646447
6382,ID93816945
6382,ID42607534
7168,ID90182903
7168,ID48768526
7168,ID76922459
7168,ID87866265
7937,ID53279747
7937,ID50513132
7937,ID61961705
7937,ID33634379
9576,ID49820605
9576,ID84892865
9576,ID10012765
9576,ID81178896
10819,ID29922475
10819,ID21085229
10819,ID10698960
10819,ID57097343
11670,ID22601337
11670,ID12339726
11670,ID29909352
11670,ID61849267
12448,ID48422470
12448,ID99586916
12448,ID34221025
12448,ID22988901
17806,ID18213619
17806,ID92300976
17806,ID40603765
17806,ID26550758
2669,ID71202918
2669,ID42907354
2669,ID62878800
2669,ID94961921
2669,ID85583513
3397,ID01059570
3397,ID74339948
3397,ID31626819
3397,ID16588074
3397,ID76965941
5070,ID14421107
5070,ID63618234
5070,ID36848351
5070,ID48718010
5070,ID24483784
6702,ID95583608
6702,ID18120007
6702,ID29097877
6702,ID07593325
6702,ID45331714
11513,ID27297731
11513,ID41310762
11513,ID09420316
11513,ID31598113
11513,ID25505109
13727,ID48414987
13727,ID55849562
13727,ID15683826
13727,ID39495931
13727,ID25264894
17199,ID72336161
17199,ID69278211
17199,ID41829448
17199,ID82013902
17199,ID44276651
28,ID45907793
28,ID62878800
28,ID43096183
28,ID11869641
28,ID42948324
28,ID70022669
5455,ID13813302
5455,ID71238805
5455,ID54025818
5455,ID59861522
5455,ID35437963
5455,ID37792947
5482,ID11386188
5482,ID38242980
5482,ID92857669
5482,ID40903979
5482,ID35750183
5482,ID56407859
7035,ID69777866
7035,ID32647931
7035,ID31260602
7035,ID96124034
7035,ID02651717
7035,ID59542924
11301,ID74958156
11301,ID18495521
11301,ID78785088
11301,ID17727098
11301,ID13715351
11301,ID22979261
18961,ID31676821
18961,ID39010731
18961,ID45350698
18961,ID44925583
18961,ID92565429
18961,ID56992801
3474,ID03087650
3474,ID54092414
3474,ID38907026
3474,ID17136397
3474,ID90084088
3474,ID54507739
3474,ID88749679
4196,ID46144466
4196,ID92414315
4196,ID86452054
4196,ID77183367
4196,ID80502244
4196,ID36665801
4196,ID58784495
4297,ID99730234
4297,ID61080466
4297,ID53353544
4297,ID49016319
4297,ID26619930
4297,ID82099132
4297,ID13920314
12134,ID75349635
12134,ID48142947
12134,ID09564031
12134,ID33230400
12134,ID56994032
12134,ID08491216
12134,ID47034685
12220,ID48422470
12220,ID23982720
12220,ID40388073
12220,ID69884900
12220,ID02675307
12220,ID99223425
12220,ID67891779
18833,ID50444384
18833,ID12911487
18833,ID25844563
18833,ID31883140
18833,ID65004843
18833,ID44444038
18833,ID62755005
3257,ID52714515
3257,ID16664200
3257,ID00987103
3257,ID32773863
3257,ID92028042
3257,ID28503331
3257,ID59202581
3257,ID75010345
11184,ID16014628
11184,ID53962655
11184,ID84558249
11184,ID11488389
11184,ID67942858
11184,ID49232876
11184,ID80375602
11184,ID90413893
19177,ID68928451
19177,ID86937979
19177,ID81438570
19177,ID31005513
19177,ID01977049
19177,ID18689844
19177,ID06246888
19177,ID81496024
993,ID42482331
993,ID78846140
993,ID82056951
993,ID46108912
993,ID24330670
993,ID76228486
993,ID29562750
993,ID14206353
993,ID23371317
2794,ID94427047
2794,ID79437245
2794,ID66437992
2794,ID78091638
2794,ID92349597
2794,ID02866754
2794,ID65966770
2794,ID59517882
2794,ID78980786
4455,ID97221594
4455,ID88843652
4455,ID62562141
4455,ID07545614
4455,ID62878800
4455,ID14852288
4455,ID12894937
4455,ID76511851
4455,ID01204413
6437,ID05676954
6437,ID60030611
6437,ID41831047
6437,ID35226988
6437,ID75548834
6437,ID59145716
6437,ID01286420
6437,ID71161105
6437,ID07347027
17600,ID95583608
17600,ID41360687
17600,ID34022044
17600,ID22647271
17600,ID66915160
17600,ID47307682
17600,ID32523007
17600,ID44912209
17600,ID06104917
18895,ID42573912
18895,ID47409803
18895,ID47342686
18895,ID42286396
18895,ID79450158
18895,ID91949752
18895,ID23281479
18895,ID97406230
18895,ID46380426
18895,ID23155542
5359,ID99730234
5359,ID25678842
5359,ID05258488
5359,ID61080466
5359,ID89933039
5359,ID21238537
5359,ID21232517
5359,ID53353544
5359,ID26619930
5359,ID81262747
5359,ID49016319
7389,ID73522592
7389,ID02878804
7389,ID19092050
7389,ID06185694
7389,ID43540643
7389,ID72015089
7389,ID54188960
7389,ID69287061
7389,ID93175066
7389,ID56667315
7389,ID67604791
7389,ID00590341
7389,ID23185364
7389,ID00696289
7391,ID57546558
7391,ID02452375
7391,ID44372246
7391,ID24543575
7391,ID72533894
7391,ID63448111
7391,ID79527134
7391,ID41696937
7391,ID81461404
7391,ID89906097
7391,ID77098863
7391,ID78040684
7391,ID04083210
7391,ID69934939
18879,ID60507252
18879,ID07949258
18879,ID78763539
18879,ID35527360
18879,ID74645478
18879,ID80016622
18879,ID39813278
18879,ID44197481
18879,ID34089072
18879,ID80426033
18879,ID94722583
18879,ID47526352
18879,ID11179199
18879,ID70837637
5756,ID80190973
5756,ID98289617
5756,ID64708695
5756,ID51780393
5756,ID28416629
5756,ID29567013
5756,ID96180665
5756,ID96914398
5756,ID82237115
5756,ID99194283
5756,ID20165313
5756,ID87386976
5756,ID03812918
5756,ID51291518
5756,ID95108350
3118,ID07225888
3118,ID05970319
3118,ID27604162
3118,ID45001915
3118,ID14807860
3118,ID01059570
3118,ID78108211
3118,ID78388023
3118,ID41996693
3118,ID36896350
3118,ID86017389
3118,ID75037313
3118,ID46774115
3118,ID69800823
3118,ID50813284
3118,ID98343065
3118,ID82227917
3324,ID74478120
3324,ID29886887
3324,ID01922159
3324,ID69818059
3324,ID37027360
3324,ID80265258
3324,ID75773018
3324,ID37448553
3324,ID99051380
3324,ID80535367
3324,ID04754407
3324,ID88323690
3324,ID78343862
3324,ID80441996
3324,ID97790259
3324,ID61350178
3324,ID35150269
3324,ID95659174
3324,ID04607406
3324,ID13654039
3324,ID56110938
3324,ID63202244
3324,ID22014330
3324,ID54264113
3324,ID55611927
3324,ID36533783
3324,ID39601506
3324,ID24757841
3324,ID60861313
3324,ID63966095
2460,ID96173168
2460,ID13715251
2460,ID45787731
2460,ID86250792
2460,ID14722202
2460,ID36701883
2460,ID48574280
2460,ID88813234
2460,ID19141395
2460,ID57789430
2460,ID45446239
2460,ID56508980
2460,ID99107953
2460,ID99288410
2460,ID77693521
2460,ID08527734
2460,ID31492757
2460,ID48631203
2460,ID37037252
2460,ID71995186
2460,ID30789590
2460,ID24679647
2460,ID61024491
2460,ID68349041
2460,ID89302213
2460,ID14452499
2460,ID81278512
2460,ID80188479
2460,ID30061808
2460,ID36933327
2460,ID48674802
2460,ID94878613
2460,ID44379131
2460,ID92200572
2460,ID74250239
2460,ID88270666
580,ID20984169
580,ID50590024
580,ID42183461
580,ID09709501
580,ID84253706
580,ID69775980
580,ID95481024
580,ID78987568
580,ID69611382
580,ID68884514
580,ID11907686
580,ID82728139
580,ID15481677
580,ID70983748
580,ID02493520
580,ID14671102
580,ID49814604
580,ID33495862
580,ID24864660
580,ID66458641
580,ID53283667
580,ID87006184
580,ID84791330
580,ID95463215
580,ID89720232
580,ID57726717
580,ID27929414
580,ID53340459
580,ID31008484
580,ID00303386
580,ID19025268
580,ID21774138
580,ID49325684
580,ID23097592
580,ID44851370
580,ID13242349
580,ID24339215
580,ID28893482
4029,ID17646190
4029,ID20476758
4029,ID96929035
4029,ID46450112
4029,ID09921178
4029,ID31632933
4029,ID21857109
4029,ID57052913
4029,ID16091476
4029,ID09042995
4029,ID34998437
4029,ID03071859
4029,ID96272289
4029,ID08341491
4029,ID69331164
4029,ID36797177
4029,ID47048768
4029,ID40165580
4029,ID13241084
4029,ID95211242
4029,ID68247292
4029,ID18826492
4029,ID75494919
4029,ID15632951
4029,ID41843600
4029,ID98455764
4029,ID04859895
4029,ID01730425
4029,ID91349916
4029,ID78520240
4029,ID82753073
4029,ID36768032
4029,ID93164321
4029,ID58736902
4029,ID44890216
4029,ID75573227
4029,ID60990044
4029,ID28811142
4029,ID67695417
4029,ID55286079
4029,ID17533991
4029,ID32586966
7515,ID99361449
7515,ID23842985
7515,ID28408268
7515,ID36489675
7515,ID55779699
7515,ID48635702
7515,ID64449874
7515,ID89702806
7515,ID83268746
7515,ID38583836
7515,ID68004369
7515,ID86101844
7515,ID07269041
7515,ID03659452
7515,ID79119597
7515,ID33991770
7515,ID86923799
7515,ID83838639
7515,ID96677028
7515,ID02970610
7515,ID92003881
7515,ID23896218
7515,ID36468347
7515,ID62992312
7515,ID11450812
7515,ID25461066
7515,ID85110431
7515,ID85688505
7515,ID77797322
7515,ID03226235
7515,ID82900960
7515,ID76276274
7515,ID19022140
7515,ID92589305
7515,ID30454033
7515,ID89684876
7515,ID57970050
7515,ID05444948
7515,ID07474727
7515,ID78796142
7515,ID46708798
7515,ID46407237
7515,ID53421427
7515,ID24364820
7515,ID50068205
7515,ID32990880
7515,ID34291381
7515,ID37717693
7515,ID37090647
7515,ID93321078
7515,ID95175827
770,ID16014628
770,ID57922971
770,ID59619681
770,ID44319997
770,ID07960580
770,ID77582228
770,ID79083008
770,ID85112309
770,ID31478398
770,ID60178235
770,ID44800204
770,ID80284140
770,ID98376643
770,ID97198240
770,ID63650969
770,ID83228334
770,ID42073822
770,ID11599159
770,ID90808719
770,ID83155168
770,ID00513107
770,ID51336406
770,ID86105430
770,ID15650638
770,ID87495329
770,ID36547437
770,ID62835244
770,ID86480402
770,ID49873095
770,ID06448957
770,ID63824089
770,ID25209071
770,ID43122813
770,ID64572335
770,ID33805925
770,ID30382768
770,ID41818233
770,ID34004374
770,ID89030118
770,ID86885200
770,ID38427193
770,ID96583903
770,ID57481358
770,ID10349698
770,ID11633011
770,ID19865182
770,ID24721407
770,ID07915151
770,ID13285085
770,ID97209806
770,ID82941837
770,ID91477367
770,ID71000825
770,ID96174232
770,ID82606670
770,ID30446270
770,ID49810724
770,ID92015344
770,ID66088587
770,ID94676278
770,ID84426248
770,ID22986487
770,ID82638380
770,ID54900732
770,ID27558335
770,ID20077802
770,ID04416659
770,ID19103790
770,ID84923601
770,ID32673952
770,ID57819131
770,ID72274294
770,ID58082291
770,ID56943543
770,ID11436050
770,ID24435801
770,ID26545147
770,ID31588279
770,ID20869127
770,ID11978445
770,ID40782580
770,ID72309883
770,ID68267210
770,ID65575824
770,ID27784393
770,ID66037978
770,ID38675270
770,ID84726485
770,ID62171453
770,ID35976517
770,ID14264102
770,ID26141745
770,ID42364543
770,ID92796163
770,ID13497810
770,ID16462780
770,ID65517764
770,ID95903014
770,ID64362001
770,ID88796332
770,ID43348240
770,ID08954329
770,ID01610242
770,ID10817373
770,ID99594379
770,ID46528144
770,ID70366777
770,ID01271068
770,ID85321502
770,ID87615741
11669,ID59307461
11669,ID45284100
11669,ID27548492
11669,ID17510275
11669,ID91959552
11669,ID86323979
11669,ID07577462
11669,ID09800565
11669,ID29400937
11669,ID40960179
11669,ID08536723
11669,ID45438750
11669,ID50283531
11669,ID40477370
11669,ID10199628
11669,ID42198853
11669,ID68367539
11669,ID64048683
11669,ID09620956
11669,ID21828377
11669,ID92973116
11669,ID79102984
11669,ID90259612
11669,ID48462949
11669,ID27692571
11669,ID79648414
11669,ID41868451
11669,ID64707926
11669,ID62940082
11669,ID43252478
11669,ID63979060
11669,ID68277594
11669,ID08867604
11669,ID24096304
11669,ID66468235
11669,ID47051821
11669,ID64774211
11669,ID57109444
11669,ID75347482
11669,ID16711523
11669,ID37356998
11669,ID71029782
11669,ID37009171
11669,ID04851368
11669,ID34634983
11669,ID49528269
11669,ID32201752
11669,ID92692810
11669,ID93078963
11669,ID07311963
11669,ID29280496
11669,ID23720061
11669,ID58319191
11669,ID35108861
11669,ID10623831
11669,ID64223035
11669,ID31351686
11669,ID22346029
11669,ID66786706
11669,ID38368899
11669,ID36277434
11669,ID90620049
11669,ID50514296
11669,ID72045066
11669,ID40158832
11669,ID21913447
11669,ID21249613
11669,ID02142756
11669,ID86145861
11669,ID84009515
11669,ID49508287
11669,ID93242732
11669,ID05577687
11669,ID13252957
11669,ID02500531
11669,ID65852100
11669,ID66948773
11669,ID07490128
11669,ID79433045
11669,ID65602464
11669,ID56045217
11669,ID58959655
11669,ID56593339
11669,ID19027534
11669,ID27866595
11669,ID04021144
11669,ID32252514
11669,ID66929280
11669,ID67511425
11669,ID06396301
11669,ID46769906
11669,ID71866488
11669,ID66716362
11669,ID79300483
11669,ID74740879
11669,ID29849793
11669,ID86478671
11669,ID13346924
11669,ID96740978
11669,ID63201224
11669,ID96648481
11669,ID61832992
11669,ID33625551
11669,ID87996845
11669,ID13032949
11669,ID81614131
11669,ID30613314
11669,ID19088055
11669,ID92499297
11669,ID79310497
11669,ID51486082
11669,ID48899430
11669,ID18355591
11669,ID64618839
11669,ID56197506
11669,ID95365309
11669,ID03254328
11669,ID76295520
11669,ID68120222
11669,ID64948993
11669,ID75959176
11669,ID09014907
11669,ID66270832
11669,ID27000011
11669,ID84233897
11669,ID22278710
11669,ID94047196
11669,ID79411316
11669,ID63116711
11669,ID91176043
11669,ID85982183
11669,ID17453397
11669,ID66463704
11669,ID60819373
11669,ID57693238
11669,ID13495037
11669,ID40241711
5916,ID69464236
7599,ID27267451
8029,ID37406539
8939,ID73522592
14158,ID15657175
16157,ID14741935
16814,ID18727536
17202,ID87110947
19333,ID36080129
457,ID18727536
457,ID44006952
2955,ID71757744
2955,ID37678602
3539,ID18727536
3539,ID35911519
8056,ID18727536
8056,ID69515448
10016,ID69464236
10016,ID35740158
12687,ID22768508
12687,ID93704550
12923,ID27702889
12923,ID27856447
13407,ID64870362
13407,ID14778780
13751,ID85268652
13751,ID02869043
14260,ID09092043
14260,ID81752671
15508,ID18727536
15508,ID98529807
15514,ID27702889
15514,ID73840455
15526,ID20583529
15526,ID35048492
15529,ID18727536
15529,ID77609555
15540,ID18727536
15540,ID53696564
15641,ID22768508
15641,ID52504387
15642,ID22768508
15642,ID60325828
15648,ID22768508
15648,ID52504387
15650,ID22768508
15650,ID17949548
15651,ID22768508
15651,ID86368243
15968,ID18727536
15968,ID20896373
16031,ID18727536
16031,ID77609555
16077,ID22768508
16077,ID50796281
16122,ID18727536
16122,ID98529807
16161,ID38465148
16161,ID04705765
16213,ID54943417
16213,ID59020009
16534,ID22768508
16534,ID62992115
16536,ID22768508
16536,ID77916920
16538,ID22768508
16538,ID62992115
16541,ID22768508
16541,ID99356636
16769,ID18727536
16769,ID98529807
16799,ID18727536
16799,ID96337214
16819,ID18727536
16819,ID80321133
16824,ID27702889
16824,ID39635690
16832,ID22768508
16832,ID35621175
16877,ID18727536
16877,ID84917624
17017,ID54943417
17017,ID33788819
17056,ID48414987
17056,ID25264894
17063,ID54943417
17063,ID33788819
17125,ID22768508
17125,ID77916920
17196,ID22768508
17196,ID66793687
17318,ID22768508
17318,ID77916920
17328,ID22768508
17328,ID06037178
17430,ID22768508
17430,ID66793687
17693,ID22768508
17693,ID95368932
17697,ID22768508
17697,ID63777106
17700,ID22768508
17700,ID62189534
17756,ID49305920
17756,ID18680544
17915,ID54943417
17915,ID47687671
18210,ID22768508
18210,ID62189534
18250,ID22768508
18250,ID91076815
18256,ID22768508
18256,ID62189534
18289,ID14741935
18289,ID47354982
18856,ID14741935
18856,ID55320909
18857,ID14741935
18857,ID23447926
19060,ID14741935
19060,ID66705828
19136,ID14741935
19136,ID59980692
19137,ID14741935
19137,ID66705828
19344,ID36080129
19344,ID90999624
1065,ID65644144
1065,ID24486185
1065,ID06428853
2075,ID73353411
2075,ID39293027
2075,ID70930579
2378,ID66033640
2378,ID72083444
2378,ID83896796
3480,ID27702889
3480,ID45219554
3480,ID94297767
3509,ID48768526
3509,ID94115750
3509,ID21763140
4690,ID18727536
4690,ID19896494
4690,ID31498618
4763,ID27702889
4763,ID45219554
4763,ID94297767
4766,ID27702889
4766,ID95235988
4766,ID26352696
5318,ID22768508
5318,ID59994434
5318,ID36281558
7082,ID94629296
7082,ID81650645
7082,ID85202252
8136,ID00984131
8136,ID10832984
8136,ID82280459
9182,ID69464236
9182,ID35740158
9182,ID04532062
10156,ID69464236
10156,ID35740158
10156,ID24954279
12004,ID44686006
12004,ID89449160
12004,ID61321407
12685,ID22768508
12685,ID99948411
12685,ID93704550
12858,ID67574786
12858,ID76109141
12858,ID63924847
13560,ID54943417
13560,ID96480213
13560,ID33340442
14099,ID36080129
14099,ID54022174
14099,ID61240992
14268,ID83765356
14268,ID18284889
14268,ID41248444
14955,ID27702889
14955,ID73840455
14955,ID48626034
14961,ID27702889
14961,ID77921480
14961,ID06880411
15343,ID22768508
15343,ID39950963
15343,ID86368243
15351,ID22768508
15351,ID97888359
15351,ID86368243
16016,ID69464236
16016,ID76013373
16016,ID90213541
16076,ID22768508
16076,ID52504387
16076,ID81533977
16212,ID63051637
16212,ID54943417
16212,ID46098245
16262,ID22768508
16262,ID39896834
16262,ID99765579
16429,ID69464236
16429,ID57481199
16429,ID66807767
16451,ID69464236
16451,ID18862057
16451,ID21554299
16460,ID27267451
16460,ID46746819
16460,ID31868190
16499,ID27702889
16499,ID48196015
16499,ID10335972
16537,ID22768508
16537,ID06037178
16537,ID35621175
16540,ID22768508
16540,ID86368243
16540,ID39896834
16680,ID87110947
16680,ID51307314
16680,ID30511375
16776,ID27702889
16776,ID29220251
16776,ID53448371
16787,ID87110947
16787,ID69307595
16787,ID35052317
16835,ID18727536
16835,ID77609555
16835,ID54051452
17072,ID49305920
17072,ID73878194
17072,ID67352453
17374,ID22768508
17374,ID14830097
17374,ID06037178
17490,ID38465148
17490,ID04705765
17490,ID51362301
17727,ID95788246
17727,ID51576155
17727,ID47243959
17913,ID27430736
17913,ID14741935
17913,ID86658600
18086,ID14741935
18086,ID27430736
18086,ID25116067
18242,ID95788246
18242,ID51576155
18242,ID47243959
18413,ID14741935
18413,ID02087651
18413,ID94631423
18675,ID14741935
18675,ID47354982
18675,ID52782523
18725,ID35870795
18725,ID08950314
18725,ID35626820
18869,ID14741935
18869,ID73161495
18869,ID38130611
19070,ID49305920
19070,ID81204497
19070,ID16515367
1183,ID92906632
1183,ID27702889
1183,ID35532033
1183,ID46834627
2305,ID59494371
2305,ID14741935
2305,ID05720576
2305,ID20649107
2348,ID27702889
2348,ID05377028
2348,ID16076376
2348,ID01294663
2362,ID22768508
2362,ID80079426
2362,ID00261702
2362,ID54739378
3414,ID26792874
3414,ID84345638
3414,ID58405961
3414,ID50703108
3467,ID67281208
3467,ID00984131
3467,ID59940252
3467,ID91352314
3525,ID00984131
3525,ID48651605
3525,ID67281208
3525,ID59940252
4613,ID83899938
4613,ID66643865
4613,ID50444384
4613,ID21386025
4759,ID69464236
4759,ID04080883
4759,ID12029209
4759,ID72334313
5319,ID37678602
5319,ID71757744
5319,ID78993988
5319,ID15638506
5343,ID82491705
5343,ID16752895
5343,ID71192285
5343,ID83036349
6953,ID69464236
6953,ID77840784
6953,ID13341698
6953,ID60563758
7016,ID69464236
7016,ID10226094
7016,ID14978018
7016,ID32515759
7626,ID81156550
7626,ID20054865
7626,ID05108636
7626,ID07163089
8175,ID84934907
8175,ID11431750
8175,ID24204775
8175,ID83357865
9157,ID69464236
9157,ID01945649
9157,ID35587386
9157,ID65947372
9267,ID69464236
9267,ID95672704
9267,ID20744520
9267,ID14374529
9520,ID27702889
9520,ID44567559
9520,ID03077248
9520,ID21696190
10120,ID18727536
10120,ID13003401
10120,ID29123554
10120,ID10596136
10896,ID87110947
10896,ID83045017
10896,ID81804601
10896,ID64207553
11009,ID69464236
11009,ID35740158
11009,ID83701380
11009,ID65947372
11018,ID69464236
11018,ID83443234
11018,ID11348882
11018,ID22218713
11801,ID59274611
11801,ID22768508
11801,ID40557420
11801,ID45439668
11831,ID99948411
11831,ID64870362
11831,ID45639112
11831,ID17393993
13561,ID87110947
13561,ID34468142
13561,ID35068361
13561,ID35052317
14102,ID36832251
14102,ID59039037
14102,ID71901693
14102,ID83383665
14213,ID83765356
14213,ID18284889
14213,ID41248444
14213,ID89916583
14762,ID64870362
14762,ID99948411
14762,ID84938535
14762,ID98647981
15502,ID87110947
15502,ID73464043
15502,ID25440809
15502,ID96882585
15524,ID18727536
15524,ID39021366
15524,ID77362817
15524,ID51148979
15640,ID48142947
15640,ID75030786
15640,ID29680938
15640,ID47243959
15706,ID18727536
15706,ID87110947
15706,ID69297912
15706,ID35052317
15707,ID42191963
15707,ID87110947
15707,ID04753008
15707,ID35052317
15708,ID87110947
15708,ID35052317
15708,ID96882585
15708,ID57054754
15709,ID87110947
15709,ID35052317
15709,ID57054754
15709,ID96882585
15711,ID48142947
15711,ID87110947
15711,ID73464043
15711,ID30901699
15932,ID27430736
15932,ID14741935
15932,ID95565358
15932,ID72585454
16062,ID87110947
16062,ID35052317
16062,ID96882585
16062,ID57054754
16063,ID87110947
16063,ID04753008
16063,ID31447015
16063,ID35052317
16065,ID18727536
16065,ID85320277
16065,ID77362817
16065,ID51148979
16066,ID87110947
16066,ID69297912
16066,ID69307595
16066,ID35052317
16123,ID18727536
16123,ID39021366
16123,ID77362817
16123,ID51148979
16479,ID22601337
16479,ID72588605
16479,ID88004115
16479,ID69992180
16508,ID27430736
16508,ID14741935
16508,ID91607177
16508,ID95485769
16513,ID18727536
16513,ID39021366
16513,ID77362817
16513,ID51148979
16516,ID14741935
16516,ID27430736
16516,ID74161041
16516,ID08336919
16794,ID42191963
16794,ID65011917
16794,ID18727536
16794,ID52029860
16825,ID49305920
16825,ID24190129
16825,ID01319449
16825,ID19266022
16878,ID48414987
16878,ID40644317
16878,ID83859391
16878,ID25264894
17145,ID69464236
17145,ID66807767
17145,ID48090599
17145,ID22218713
17387,ID64870362
17387,ID85980473
17387,ID69313215
17387,ID66638108
17593,ID38465148
17593,ID04705765
17593,ID07539794
17593,ID51362301
17912,ID27430736
17912,ID14741935
17912,ID25116067
17912,ID46589756
18447,ID14741935
18447,ID73382582
18447,ID56193629
18447,ID55320909
18501,ID36080129
18501,ID95644330
18501,ID98392868
18501,ID07547047
5321,ID89039311
5321,ID24204775
5321,ID35494236
5321,ID76884053
5321,ID84934907
5830,ID18727536
5830,ID23709283
5830,ID13003401
5830,ID24151408
5830,ID20704665
5856,ID64870362
5856,ID26256886
5856,ID91903077
5856,ID51790226
5856,ID15132200
5908,ID55797988
5908,ID18727536
5908,ID03499277
5908,ID60407540
5908,ID62388488
8342,ID69464236
8342,ID34489924
8342,ID65902840
8342,ID51804590
8342,ID57210494
8503,ID08950314
8503,ID99962661
8503,ID16768676
8503,ID78859441
8503,ID77060838
9194,ID69464236
9194,ID18033946
9194,ID59990268
9194,ID49049969
9194,ID21547316
9207,ID27702889
9207,ID41204226
9207,ID65145538
9207,ID98542967
9207,ID02820509
9285,ID69464236
9285,ID54231555
9285,ID23505192
9285,ID83443234
9285,ID51804590
11405,ID48414987
11405,ID04089571
11405,ID24659047
11405,ID23580086
11405,ID03945029
12908,ID27702889
12908,ID60688200
12908,ID39606086
12908,ID35769215
12908,ID25698346
12919,ID27702889
12919,ID35769215
12919,ID25698346
12919,ID60688200
12919,ID39606086
14105,ID09092043
14105,ID78647515
14105,ID46276527
14105,ID66288817
14105,ID51017049
14329,ID27702889
14329,ID98109360
14329,ID77921480
14329,ID39838155
14329,ID06880411
14872,ID69464236
14872,ID85013412
14872,ID49491635
14872,ID63625002
14872,ID93935618
15681,ID87110947
15681,ID89968677
15681,ID40791768
15681,ID69297912
15681,ID67717341
16113,ID78713586
16113,ID87110947
16113,ID95966279
16113,ID35052317
16113,ID15219477
16115,ID87110947
16115,ID41023079
16115,ID73464043
16115,ID96882585
16115,ID22097401
16444,ID87110947
16444,ID51307314
16444,ID35052317
16444,ID03012208
16444,ID30511375
16492,ID83533057
16492,ID87110947
16492,ID49152437
16492,ID08421069
16492,ID35052317
16782,ID74433740
16782,ID87110947
16782,ID57054754
16782,ID35052317
16782,ID60528148
16949,ID69464236
16949,ID32515759
16949,ID06346131
16949,ID25737671
16949,ID44369363
17057,ID22768508
17057,ID59274611
17057,ID86368243
17057,ID99765579
17057,ID00119795
18237,ID41488265
18237,ID92681292
18237,ID69055945
18237,ID99360564
